Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Inventory_Level,System_Count,Physical_Count,Variance,Defect_Flag,Shrink_Flag,Accuracy_Flag,Severity,Supplier_Lead_Time_Days,Reorder_Point,Units_Sold,Order_Quantity,Unit_Cost,Unit_Price,Demand_Forecast,Promotion_Flag,YearMonth,Week,Quarter
2024-01-07,SKU_17,WH_3,SUP_7,East,564,564,564,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,30.39,0,2024-01,1,1
2024-01-08,SKU_17,WH_3,SUP_7,West,545,545,545,0,0,0,Accurate,Accurate,3,339,19,0,16.8,28.54,22.63,0,2024-01,2,1
2024-01-09,SKU_17,WH_3,SUP_7,South,519,519,519,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,30.18,0,2024-01,2,1
2024-01-10,SKU_17,WH_3,SUP_7,West,503,503,503,0,0,0,Accurate,Accurate,3,339,16,0,16.8,28.54,19.35,0,2024-01,2,1
2024-01-11,SKU_17,WH_3,SUP_7,North,476,476,476,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,25.02,0,2024-01,2,1
2024-01-12,SKU_17,WH_3,SUP_7,South,441,441,441,0,0,0,Accurate,Accurate,3,339,35,0,16.8,28.54,36.34,0,2024-01,2,1
2024-01-13,SKU_17,WH_3,SUP_7,West,418,418,418,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,22.88,1,2024-01,2,1
2024-01-14,SKU_17,WH_3,SUP_7,North,401,401,401,0,0,0,Accurate,Accurate,3,339,17,0,16.8,28.54,11.12,0,2024-01,2,1
2024-01-15,SKU_17,WH_3,SUP_7,South,380,380,380,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,19.18,0,2024-01,3,1
2024-01-16,SKU_17,WH_3,SUP_7,South,366,366,366,0,0,0,Accurate,Accurate,3,339,14,0,16.8,28.54,14.23,0,2024-01,3,1
2024-01-17,SKU_17,WH_3,SUP_7,East,340,340,340,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,23.18,0,2024-01,3,1
2024-01-18,SKU_17,WH_3,SUP_7,South,318,318,318,0,0,0,Accurate,Accurate,3,339,22,0,16.8,28.54,22.84,0,2024-01,3,1
2024-01-19,SKU_17,WH_3,SUP_7,North,633,633,633,0,0,0,Accurate,Accurate,3,339,30,345,16.8,28.54,32.82,0,2024-01,3,1
2024-01-20,SKU_17,WH_3,SUP_7,South,610,610,610,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,20.84,0,2024-01,3,1
2024-01-21,SKU_17,WH_3,SUP_7,West,577,577,577,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,29.43,1,2024-01,3,1
2024-01-22,SKU_17,WH_3,SUP_7,West,559,559,559,0,0,0,Accurate,Accurate,3,339,18,0,16.8,28.54,19.14,0,2024-01,4,1
2024-01-23,SKU_17,WH_3,SUP_7,North,534,534,534,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,22.25,0,2024-01,4,1
2024-01-24,SKU_17,WH_3,SUP_7,South,507,507,507,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,25.65,0,2024-01,4,1
2024-01-25,SKU_17,WH_3,SUP_7,North,480,480,480,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,27.71,0,2024-01,4,1
2024-01-26,SKU_17,WH_3,SUP_7,South,461,461,461,0,0,0,Accurate,Accurate,3,339,19,0,16.8,28.54,18.94,0,2024-01,4,1
2024-01-27,SKU_17,WH_3,SUP_7,East,449,449,455,6,1,0,Inaccurate,Moderate,3,339,12,0,16.8,28.54,16.92,0,2024-01,4,1
2024-01-28,SKU_17,WH_3,SUP_7,North,429,429,429,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,17.22,0,2024-01,4,1
2024-01-29,SKU_17,WH_3,SUP_7,East,410,410,410,0,0,0,Accurate,Accurate,3,339,19,0,16.8,28.54,17.29,0,2024-01,5,1
2024-01-30,SKU_17,WH_3,SUP_7,South,387,387,387,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,26.83,0,2024-01,5,1
2024-01-31,SKU_17,WH_3,SUP_7,North,361,361,361,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,27.07,0,2024-01,5,1
2024-02-01,SKU_17,WH_3,SUP_7,West,332,332,332,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,27.19,0,2024-02,5,1
2024-02-02,SKU_17,WH_3,SUP_7,East,645,645,647,2,0,0,Inaccurate,Minor,3,339,24,337,16.8,28.54,24.65,0,2024-02,5,1
2024-02-03,SKU_17,WH_3,SUP_7,North,625,625,625,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,22.56,0,2024-02,5,1
2024-02-04,SKU_17,WH_3,SUP_7,West,600,600,600,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,22.71,0,2024-02,5,1
2024-02-05,SKU_17,WH_3,SUP_7,South,574,574,574,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,21.72,0,2024-02,6,1
2024-02-06,SKU_17,WH_3,SUP_7,West,548,548,548,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,25.93,0,2024-02,6,1
2024-02-07,SKU_17,WH_3,SUP_7,North,525,525,525,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,27.05,0,2024-02,6,1
2024-02-08,SKU_17,WH_3,SUP_7,East,496,496,496,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,31.92,0,2024-02,6,1
2024-02-09,SKU_17,WH_3,SUP_7,East,476,476,476,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,20.31,0,2024-02,6,1
2024-02-10,SKU_17,WH_3,SUP_7,West,455,455,455,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,19.02,0,2024-02,6,1
2024-02-11,SKU_17,WH_3,SUP_7,East,427,427,427,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,30.46,0,2024-02,6,1
2024-02-12,SKU_17,WH_3,SUP_7,East,398,398,398,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,30.21,0,2024-02,7,1
2024-02-13,SKU_17,WH_3,SUP_7,East,378,378,378,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,20.99,0,2024-02,7,1
2024-02-14,SKU_17,WH_3,SUP_7,East,346,346,346,0,0,0,Accurate,Accurate,3,339,32,0,16.8,28.54,31.49,0,2024-02,7,1
2024-02-15,SKU_17,WH_3,SUP_7,South,321,321,321,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,24.59,0,2024-02,7,1
2024-02-16,SKU_17,WH_3,SUP_7,East,670,670,670,0,0,0,Accurate,Accurate,3,339,37,386,16.8,28.54,41.15,1,2024-02,7,1
2024-02-17,SKU_17,WH_3,SUP_7,North,637,637,637,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,30.39,0,2024-02,7,1
2024-02-18,SKU_17,WH_3,SUP_7,North,592,592,592,0,0,0,Accurate,Accurate,3,339,45,0,16.8,28.54,43.7,1,2024-02,7,1
2024-02-19,SKU_17,WH_3,SUP_7,South,567,567,567,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,30.28,0,2024-02,8,1
2024-02-20,SKU_17,WH_3,SUP_7,South,543,543,543,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,27.98,0,2024-02,8,1
2024-02-21,SKU_17,WH_3,SUP_7,West,510,510,510,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,32.81,0,2024-02,8,1
2024-02-22,SKU_17,WH_3,SUP_7,North,473,473,473,0,0,0,Accurate,Accurate,3,339,37,0,16.8,28.54,37.92,0,2024-02,8,1
2024-02-23,SKU_17,WH_3,SUP_7,North,441,441,441,0,0,0,Accurate,Accurate,3,339,32,0,16.8,28.54,29.11,0,2024-02,8,1
2024-02-24,SKU_17,WH_3,SUP_7,East,415,415,415,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,22.16,0,2024-02,8,1
2024-02-25,SKU_17,WH_3,SUP_7,South,388,388,388,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,28.65,0,2024-02,8,1
2024-02-26,SKU_17,WH_3,SUP_7,East,359,359,359,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,25.78,0,2024-02,9,1
2024-02-27,SKU_17,WH_3,SUP_7,North,326,326,326,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,31.65,0,2024-02,9,1
2024-02-28,SKU_17,WH_3,SUP_7,North,711,711,711,0,0,0,Accurate,Accurate,3,339,25,410,16.8,28.54,23.86,0,2024-02,9,1
2024-02-29,SKU_17,WH_3,SUP_7,West,674,674,674,0,0,0,Accurate,Accurate,3,339,37,0,16.8,28.54,38.02,1,2024-02,9,1
2024-03-01,SKU_17,WH_3,SUP_7,West,645,645,645,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,25.45,0,2024-03,9,1
2024-03-02,SKU_17,WH_3,SUP_7,South,619,619,619,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,26.79,0,2024-03,9,1
2024-03-03,SKU_17,WH_3,SUP_7,West,593,593,593,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,21.77,0,2024-03,9,1
2024-03-04,SKU_17,WH_3,SUP_7,North,557,557,557,0,0,0,Accurate,Accurate,3,339,36,0,16.8,28.54,36.35,0,2024-03,10,1
2024-03-05,SKU_17,WH_3,SUP_7,West,529,529,529,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,25.42,0,2024-03,10,1
2024-03-06,SKU_17,WH_3,SUP_7,North,486,486,486,0,0,0,Accurate,Accurate,3,339,43,0,16.8,28.54,45.67,0,2024-03,10,1
2024-03-07,SKU_17,WH_3,SUP_7,South,451,451,451,0,0,0,Accurate,Accurate,3,339,35,0,16.8,28.54,32.61,1,2024-03,10,1
2024-03-08,SKU_17,WH_3,SUP_7,East,427,427,426,-1,0,1,Inaccurate,Minor,3,339,24,0,16.8,28.54,22.77,0,2024-03,10,1
2024-03-09,SKU_17,WH_3,SUP_7,East,399,399,399,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,25.46,0,2024-03,10,1
2024-03-10,SKU_17,WH_3,SUP_7,North,371,371,371,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,25.55,0,2024-03,10,1
2024-03-11,SKU_17,WH_3,SUP_7,North,341,341,341,0,0,0,Accurate,Accurate,3,339,30,0,16.8,28.54,25.98,0,2024-03,11,1
2024-03-12,SKU_17,WH_3,SUP_7,East,308,308,308,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,31.24,0,2024-03,11,1
2024-03-13,SKU_17,WH_3,SUP_7,North,475,475,475,0,0,0,Accurate,Accurate,3,339,44,211,16.8,28.54,45.06,1,2024-03,11,1
2024-03-14,SKU_17,WH_3,SUP_7,South,455,455,455,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,22.48,0,2024-03,11,1
2024-03-15,SKU_17,WH_3,SUP_7,North,428,428,428,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,24.54,0,2024-03,11,1
2024-03-16,SKU_17,WH_3,SUP_7,South,403,403,403,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,21.77,0,2024-03,11,1
2024-03-17,SKU_17,WH_3,SUP_7,North,378,378,378,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,25.27,0,2024-03,11,1
2024-03-18,SKU_17,WH_3,SUP_7,East,349,349,349,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,29.19,0,2024-03,12,1
2024-03-19,SKU_17,WH_3,SUP_7,North,318,318,318,0,0,0,Accurate,Accurate,3,339,31,0,16.8,28.54,30.58,0,2024-03,12,1
2024-03-20,SKU_17,WH_3,SUP_7,North,539,539,539,0,0,0,Accurate,Accurate,3,339,22,243,16.8,28.54,25.35,0,2024-03,12,1
2024-03-21,SKU_17,WH_3,SUP_7,North,510,510,510,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,31.66,0,2024-03,12,1
2024-03-22,SKU_17,WH_3,SUP_7,North,466,466,466,0,0,0,Accurate,Accurate,3,339,44,0,16.8,28.54,42.3,0,2024-03,12,1
2024-03-23,SKU_17,WH_3,SUP_7,East,440,440,440,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,29.3,0,2024-03,12,1
2024-03-24,SKU_17,WH_3,SUP_7,East,400,400,400,0,0,0,Accurate,Accurate,3,339,40,0,16.8,28.54,39.92,0,2024-03,12,1
2024-03-25,SKU_17,WH_3,SUP_7,South,363,363,363,0,0,0,Accurate,Accurate,3,339,37,0,16.8,28.54,45.23,0,2024-03,13,1
2024-03-26,SKU_17,WH_3,SUP_7,South,340,340,340,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,19.98,0,2024-03,13,1
2024-03-27,SKU_17,WH_3,SUP_7,West,309,309,313,4,0,0,Inaccurate,Minor,3,339,31,0,16.8,28.54,25.03,0,2024-03,13,1
2024-03-28,SKU_17,WH_3,SUP_7,West,659,659,659,0,0,0,Accurate,Accurate,3,339,30,380,16.8,28.54,30.76,0,2024-03,13,1
2024-03-29,SKU_17,WH_3,SUP_7,East,631,631,631,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,29.82,0,2024-03,13,1
2024-03-30,SKU_17,WH_3,SUP_7,South,612,612,612,0,0,0,Accurate,Accurate,3,339,19,0,16.8,28.54,15.53,0,2024-03,13,1
2024-03-31,SKU_17,WH_3,SUP_7,West,588,588,588,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,24.31,0,2024-03,13,1
2024-04-01,SKU_17,WH_3,SUP_7,West,557,557,557,0,0,0,Accurate,Accurate,3,339,31,0,16.8,28.54,32.7,0,2024-04,14,2
2024-04-02,SKU_17,WH_3,SUP_7,South,520,520,520,0,0,0,Accurate,Accurate,3,339,37,0,16.8,28.54,31.83,0,2024-04,14,2
2024-04-03,SKU_17,WH_3,SUP_7,South,481,481,481,0,0,0,Accurate,Accurate,3,339,39,0,16.8,28.54,41.47,1,2024-04,14,2
2024-04-04,SKU_17,WH_3,SUP_7,West,454,454,454,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,31.67,0,2024-04,14,2
2024-04-05,SKU_17,WH_3,SUP_7,West,421,421,421,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,40.41,0,2024-04,14,2
2024-04-06,SKU_17,WH_3,SUP_7,South,393,393,393,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,30.85,0,2024-04,14,2
2024-04-07,SKU_17,WH_3,SUP_7,East,363,363,363,0,0,0,Accurate,Accurate,3,339,30,0,16.8,28.54,30.54,0,2024-04,14,2
2024-04-08,SKU_17,WH_3,SUP_7,East,329,329,329,0,0,0,Accurate,Accurate,3,339,34,0,16.8,28.54,31.14,0,2024-04,15,2
2024-04-09,SKU_17,WH_3,SUP_7,East,701,701,701,0,0,0,Accurate,Accurate,3,339,33,405,16.8,28.54,36.59,0,2024-04,15,2
2024-04-10,SKU_17,WH_3,SUP_7,East,667,667,667,0,0,0,Accurate,Accurate,3,339,34,0,16.8,28.54,31.67,0,2024-04,15,2
2024-04-11,SKU_17,WH_3,SUP_7,East,644,644,644,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,22.76,0,2024-04,15,2
2024-04-12,SKU_17,WH_3,SUP_7,East,613,613,613,0,0,0,Accurate,Accurate,3,339,31,0,16.8,28.54,31.77,0,2024-04,15,2
2024-04-13,SKU_17,WH_3,SUP_7,South,585,585,585,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,31.56,0,2024-04,15,2
2024-04-14,SKU_17,WH_3,SUP_7,West,559,559,559,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,26.63,0,2024-04,15,2
2024-04-15,SKU_17,WH_3,SUP_7,East,537,537,537,0,0,0,Accurate,Accurate,3,339,22,0,16.8,28.54,19.1,0,2024-04,16,2
2024-04-16,SKU_17,WH_3,SUP_7,West,511,511,511,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,26.14,0,2024-04,16,2
2024-04-17,SKU_17,WH_3,SUP_7,South,478,478,478,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,36.34,0,2024-04,16,2
2024-04-18,SKU_17,WH_3,SUP_7,West,452,452,434,-18,1,1,Inaccurate,Critical,3,339,26,0,16.8,28.54,26.01,0,2024-04,16,2
2024-04-19,SKU_17,WH_3,SUP_7,East,418,418,430,12,1,0,Inaccurate,Moderate,3,339,34,0,16.8,28.54,32.55,0,2024-04,16,2
2024-04-20,SKU_17,WH_3,SUP_7,East,385,385,385,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,32.95,0,2024-04,16,2
2024-04-21,SKU_17,WH_3,SUP_7,East,350,350,350,0,0,0,Accurate,Accurate,3,339,35,0,16.8,28.54,38.83,0,2024-04,16,2
2024-04-22,SKU_17,WH_3,SUP_7,West,319,319,319,0,0,0,Accurate,Accurate,3,339,31,0,16.8,28.54,33.45,0,2024-04,17,2
2024-04-23,SKU_17,WH_3,SUP_7,North,656,656,656,0,0,0,Accurate,Accurate,3,339,25,362,16.8,28.54,24.49,0,2024-04,17,2
2024-04-24,SKU_17,WH_3,SUP_7,North,630,630,630,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,29.1,0,2024-04,17,2
2024-04-25,SKU_17,WH_3,SUP_7,South,606,606,606,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,24.36,0,2024-04,17,2
2024-04-26,SKU_17,WH_3,SUP_7,North,573,573,573,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,31.95,0,2024-04,17,2
2024-04-27,SKU_17,WH_3,SUP_7,East,546,546,546,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,23.52,0,2024-04,17,2
2024-04-28,SKU_17,WH_3,SUP_7,East,521,521,521,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,21.86,0,2024-04,17,2
2024-04-29,SKU_17,WH_3,SUP_7,East,498,498,498,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,22.2,0,2024-04,18,2
2024-04-30,SKU_17,WH_3,SUP_7,North,460,460,460,0,0,0,Accurate,Accurate,3,339,38,0,16.8,28.54,44.4,0,2024-04,18,2
2024-05-01,SKU_17,WH_3,SUP_7,West,428,428,428,0,0,0,Accurate,Accurate,3,339,32,0,16.8,28.54,29.84,1,2024-05,18,2
2024-05-02,SKU_17,WH_3,SUP_7,East,398,398,398,0,0,0,Accurate,Accurate,3,339,30,0,16.8,28.54,30.39,0,2024-05,18,2
2024-05-03,SKU_17,WH_3,SUP_7,West,370,370,370,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,25.72,0,2024-05,18,2
2024-05-04,SKU_17,WH_3,SUP_7,West,353,353,340,-13,1,1,Inaccurate,Moderate,3,339,17,0,16.8,28.54,16.45,0,2024-05,18,2
2024-05-05,SKU_17,WH_3,SUP_7,North,320,320,320,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,30.46,0,2024-05,18,2
2024-05-06,SKU_17,WH_3,SUP_7,South,568,568,568,0,0,0,Accurate,Accurate,3,339,28,276,16.8,28.54,24.4,0,2024-05,19,2
2024-05-07,SKU_17,WH_3,SUP_7,East,543,543,543,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,21.8,0,2024-05,19,2
2024-05-08,SKU_17,WH_3,SUP_7,West,521,521,521,0,0,0,Accurate,Accurate,3,339,22,0,16.8,28.54,19.55,0,2024-05,19,2
2024-05-09,SKU_17,WH_3,SUP_7,East,490,490,490,0,0,0,Accurate,Accurate,3,339,31,0,16.8,28.54,26.76,0,2024-05,19,2
2024-05-10,SKU_17,WH_3,SUP_7,West,463,463,463,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,24.68,0,2024-05,19,2
2024-05-11,SKU_17,WH_3,SUP_7,East,438,438,438,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,24.98,0,2024-05,19,2
2024-05-12,SKU_17,WH_3,SUP_7,South,413,413,413,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,27.83,0,2024-05,19,2
2024-05-13,SKU_17,WH_3,SUP_7,South,390,390,390,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,23.48,0,2024-05,20,2
2024-05-14,SKU_17,WH_3,SUP_7,West,362,362,362,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,26.99,0,2024-05,20,2
2024-05-15,SKU_17,WH_3,SUP_7,West,338,338,340,2,0,0,Inaccurate,Minor,3,339,24,0,16.8,28.54,22.64,0,2024-05,20,2
2024-05-16,SKU_17,WH_3,SUP_7,South,624,624,624,0,0,0,Accurate,Accurate,3,339,29,315,16.8,28.54,31.26,0,2024-05,20,2
2024-05-17,SKU_17,WH_3,SUP_7,East,596,596,596,0,0,0,Accurate,Accurate,3,339,28,0,16.8,28.54,27.38,0,2024-05,20,2
2024-05-18,SKU_17,WH_3,SUP_7,West,563,563,563,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,37.03,0,2024-05,20,2
2024-05-19,SKU_17,WH_3,SUP_7,South,538,538,538,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,21.93,0,2024-05,20,2
2024-05-20,SKU_17,WH_3,SUP_7,East,509,509,509,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,25.92,0,2024-05,21,2
2024-05-21,SKU_17,WH_3,SUP_7,North,489,489,489,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,15.94,0,2024-05,21,2
2024-05-22,SKU_17,WH_3,SUP_7,North,460,460,460,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,36.66,1,2024-05,21,2
2024-05-23,SKU_17,WH_3,SUP_7,West,439,439,439,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,19.66,0,2024-05,21,2
2024-05-24,SKU_17,WH_3,SUP_7,East,416,416,416,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,22.38,0,2024-05,21,2
2024-05-25,SKU_17,WH_3,SUP_7,West,392,392,392,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,27.02,0,2024-05,21,2
2024-05-26,SKU_17,WH_3,SUP_7,East,363,363,363,0,0,0,Accurate,Accurate,3,339,29,0,16.8,28.54,20.16,0,2024-05,21,2
2024-05-27,SKU_17,WH_3,SUP_7,West,338,338,338,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,24.12,0,2024-05,22,2
2024-05-28,SKU_17,WH_3,SUP_7,West,527,527,527,0,0,0,Accurate,Accurate,3,339,17,206,16.8,28.54,20.18,0,2024-05,22,2
2024-05-29,SKU_17,WH_3,SUP_7,East,503,503,503,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,23.47,0,2024-05,22,2
2024-05-30,SKU_17,WH_3,SUP_7,West,477,477,477,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,27.37,0,2024-05,22,2
2024-05-31,SKU_17,WH_3,SUP_7,West,440,440,440,0,0,0,Accurate,Accurate,3,339,37,0,16.8,28.54,31.86,1,2024-05,22,2
2024-06-01,SKU_17,WH_3,SUP_7,East,416,416,416,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,19.85,0,2024-06,22,2
2024-06-02,SKU_17,WH_3,SUP_7,East,395,395,395,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,29.52,0,2024-06,22,2
2024-06-03,SKU_17,WH_3,SUP_7,North,370,370,370,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,21.76,0,2024-06,23,2
2024-06-04,SKU_17,WH_3,SUP_7,North,343,343,343,0,0,0,Accurate,Accurate,3,339,27,0,16.8,28.54,29.27,0,2024-06,23,2
2024-06-05,SKU_17,WH_3,SUP_7,South,326,326,326,0,0,0,Accurate,Accurate,3,339,17,0,16.8,28.54,18.87,0,2024-06,23,2
2024-06-06,SKU_17,WH_3,SUP_7,South,663,663,663,0,0,0,Accurate,Accurate,3,339,22,359,16.8,28.54,23.35,0,2024-06,23,2
2024-06-07,SKU_17,WH_3,SUP_7,West,637,637,637,0,0,0,Accurate,Accurate,3,339,26,0,16.8,28.54,26.72,0,2024-06,23,2
2024-06-08,SKU_17,WH_3,SUP_7,West,613,613,613,0,0,0,Accurate,Accurate,3,339,24,0,16.8,28.54,18.15,0,2024-06,23,2
2024-06-09,SKU_17,WH_3,SUP_7,East,592,592,592,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,26.52,0,2024-06,23,2
2024-06-10,SKU_17,WH_3,SUP_7,North,572,572,572,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,24.0,0,2024-06,24,2
2024-06-11,SKU_17,WH_3,SUP_7,North,554,554,554,0,0,0,Accurate,Accurate,3,339,18,0,16.8,28.54,22.54,0,2024-06,24,2
2024-06-12,SKU_17,WH_3,SUP_7,South,533,533,533,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,19.42,0,2024-06,24,2
2024-06-13,SKU_17,WH_3,SUP_7,South,512,512,512,0,0,0,Accurate,Accurate,3,339,21,0,16.8,28.54,23.32,0,2024-06,24,2
2024-06-14,SKU_17,WH_3,SUP_7,West,479,479,479,0,0,0,Accurate,Accurate,3,339,33,0,16.8,28.54,30.89,0,2024-06,24,2
2024-06-15,SKU_17,WH_3,SUP_7,North,454,454,454,0,0,0,Accurate,Accurate,3,339,25,0,16.8,28.54,25.24,0,2024-06,24,2
2024-06-16,SKU_17,WH_3,SUP_7,North,433,433,445,12,1,0,Inaccurate,Moderate,3,339,21,0,16.8,28.54,20.35,0,2024-06,24,2
2024-06-17,SKU_17,WH_3,SUP_7,East,415,415,415,0,0,0,Accurate,Accurate,3,339,18,0,16.8,28.54,20.69,0,2024-06,25,2
2024-06-18,SKU_17,WH_3,SUP_7,East,392,392,392,0,0,0,Accurate,Accurate,3,339,23,0,16.8,28.54,24.77,1,2024-06,25,2
2024-06-19,SKU_17,WH_3,SUP_7,East,379,379,379,0,0,0,Accurate,Accurate,3,339,13,0,16.8,28.54,12.8,0,2024-06,25,2
2024-06-20,SKU_17,WH_3,SUP_7,North,359,359,359,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,20.25,0,2024-06,25,2
2024-06-21,SKU_17,WH_3,SUP_7,South,342,342,342,0,0,0,Accurate,Accurate,3,339,17,0,16.8,28.54,23.16,0,2024-06,25,2
2024-06-22,SKU_17,WH_3,SUP_7,North,326,326,326,0,0,0,Accurate,Accurate,3,339,16,0,16.8,28.54,17.23,0,2024-06,25,2
2024-06-23,SKU_17,WH_3,SUP_7,East,765,765,765,0,0,0,Accurate,Accurate,3,339,20,459,16.8,28.54,19.08,0,2024-06,25,2
2024-06-24,SKU_17,WH_3,SUP_7,South,743,743,743,0,0,0,Accurate,Accurate,3,339,22,0,16.8,28.54,21.26,0,2024-06,26,2
2024-06-25,SKU_17,WH_3,SUP_7,North,720,720,715,-5,0,1,Inaccurate,Minor,3,339,23,0,16.8,28.54,28.08,0,2024-06,26,2
2024-06-26,SKU_17,WH_3,SUP_7,West,700,700,700,0,0,0,Accurate,Accurate,3,339,20,0,16.8,28.54,19.74,0,2024-06,26,2
2024-06-27,SKU_17,WH_3,SUP_7,North,665,665,665,0,0,0,Accurate,Accurate,3,339,35,0,16.8,28.54,37.13,1,2024-06,26,2
2024-06-28,SKU_17,WH_3,SUP_7,West,648,648,648,0,0,0,Accurate,Accurate,3,339,17,0,16.8,28.54,11.11,0,2024-06,26,2
